transaction_id,customer_id,transaction_amount_inr,merchant_category,merchant_id,transaction_datetime,transaction_hour,day_of_week,customer_age,customer_gender,customer_income_monthly_inr,customer_tenure_months,avg_transaction_amount_inr,transaction_count_30d,transaction_city,transaction_state,distance_from_home_km,card_type,device_type,channel,international_transaction,failed_attempts_24h,previous_fraud_count,account_age_months,amount_to_customer_avg_ratio,is_fraud
TXN10010777,CUST100691,6165,Entertainment,MER3936,2/4/2026 11:15,11,Wednesday,59,Male,20910,80,3714.83,9,Kochi,Kerala,1.94,Mastercard,Android,Mobile App,0,1,1,128,1.659,0
TXN10010778,CUST100418,3393.78,Restaurant,MER3950,3/27/2026 14:19,14,Friday,52,Male,91601,179,5364.11,14,Kolkata,West Bengal,4.42,Mastercard,Android,POS,0,0,0,19,0.633,0
TXN10010779,CUST101855,1017.22,Online Shopping,MER4460,2/14/2026 10:13,10,Saturday,42,Male,300000,114,1412.27,9,Delhi,Delhi,5.62,Visa,Android,Online,0,1,0,149,0.72,0
TXN10010780,CUST101668,1779.45,Clothing,MER2443,3/27/2026 12:01,12,Friday,18,Female,35670,135,1335.28,16,Ahmedabad,Gujarat,13.24,Mastercard,iOS,Online,0,0,0,51,1.332,0
TXN10010781,CUST100672,3137.49,Restaurant,MER3560,3/18/2026 19:01,19,Wednesday,68,Female,24381,83,1184.31,10,Kochi,Kerala,11.4,Mastercard,iOS,Online,0,0,0,11,2.647,0
TXN10010782,CUST101888,6390.28,Grocery,MER1782,6/24/2026 22:50,22,Wednesday,52,Male,77147,34,5663.42,13,Pune,Maharashtra,3.91,Mastercard,Android,POS,0,0,0,139,1.128,0
TXN10010783,CUST101381,4703.57,Electronics,MER2220,6/7/2026 7:00,7,Sunday,67,Male,48019,3,2576,15,Jaipur,Rajasthan,6.43,Visa,iOS,Online,0,1,0,167,1.825,0
TXN10010784,CUST100518,587.33,Entertainment,MER4413,1/20/2026 14:21,14,Tuesday,61,Female,31850,102,2030.04,12,Chennai,Tamil Nadu,1.08,Mastercard,Android,Mobile App,0,1,0,108,0.289,0
TXN10010785,CUST100279,4650.39,Electronics,MER1900,6/29/2026 17:11,17,Monday,60,Male,20398,164,2248.87,14,Kolkata,West Bengal,13.06,Visa,Android,POS,0,1,0,129,2.067,0
TXN10010786,CUST100131,9521.11,Restaurant,MER2719,5/4/2026 15:20,15,Monday,23,Male,97591,56,4151.79,10,Mumbai,Maharashtra,7.15,Visa,Android,POS,0,0,0,143,2.293,0
TXN10010787,CUST100964,1385.58,Utilities,MER2182,6/8/2026 17:21,17,Monday,49,Female,31942,172,1045.12,12,Lucknow,Uttar Pradesh,10.3,Visa,iOS,POS,0,0,0,103,1.324,0
TXN10010788,CUST100921,1991.54,Restaurant,MER1281,1/27/2026 17:34,17,Tuesday,68,Female,64541,39,1723.55,16,Pune,Maharashtra,5.82,Mastercard,Android,Online,0,0,0,154,1.155,0
TXN10010789,CUST100597,3030.59,Online Shopping,MER1378,2/20/2026 8:32,8,Friday,38,Female,45418,57,1613.65,13,Delhi,Delhi,2.57,Amex,Android,POS,0,0,0,113,1.877,0
TXN10010790,CUST100111,2179.75,Clothing,MER3116,4/28/2026 22:33,22,Tuesday,43,Male,121950,144,3056.26,7,Kolkata,West Bengal,11.16,Visa,iOS,POS,0,0,0,11,0.713,0
TXN10010791,CUST100830,900.34,Travel,MER1773,3/3/2026 16:49,16,Tuesday,22,Male,76543,175,688.13,17,Pune,Maharashtra,8.08,Mastercard,Web,Online,0,0,0,58,1.306,0
TXN10010792,CUST100256,1154.53,Healthcare,MER1248,4/14/2026 15:56,15,Tuesday,21,Male,48605,80,1662.46,11,Bengaluru,Karnataka,3.79,Visa,Android,POS,0,1,0,74,0.694,0
TXN10010793,CUST101434,2500.4,Grocery,MER3268,2/12/2026 13:06,13,Thursday,65,Male,76401,39,3146.22,8,Pune,Maharashtra,9.59,Mastercard,iOS,Online,0,0,0,141,0.794,0
TXN10010794,CUST101473,924.29,Restaurant,MER3029,1/14/2026 11:32,11,Wednesday,57,Male,37526,115,1452.02,19,Indore,Madhya Pradesh,1.89,Visa,Web,Online,0,0,0,8,0.636,0
TXN10010795,CUST100815,1092.31,Entertainment,MER3522,4/11/2026 8:00,8,Saturday,50,Male,31311,22,1698.63,10,Hyderabad,Telangana,3.43,Mastercard,Android,ATM,0,0,0,110,0.643,0
TXN10010796,CUST101794,1325.54,Online Shopping,MER1321,4/12/2026 15:04,15,Sunday,21,Female,86053,132,1742.52,13,Bengaluru,Karnataka,5.14,Visa,Web,Online,0,0,0,36,0.76,0
TXN10010797,CUST100534,5771.86,Electronics,MER1131,5/7/2026 14:47,14,Thursday,45,Male,35477,124,1617.16,18,Mumbai,Maharashtra,7.93,Mastercard,Web,POS,1,1,0,110,3.567,0
TXN10010798,CUST100527,1240.07,Education,MER1069,3/30/2026 20:45,20,Monday,50,Female,28646,171,1974.12,8,Lucknow,Uttar Pradesh,6.59,Visa,ATM,Online,0,0,0,18,0.628,0
TXN10010799,CUST100044,3209.48,Entertainment,MER2659,4/28/2026 13:33,13,Tuesday,21,Female,51103,115,1897.35,17,Jaipur,Rajasthan,3.25,Mastercard,Web,POS,0,0,0,11,1.691,0
TXN10010800,CUST101359,883.57,Online Shopping,MER1361,1/29/2026 16:25,16,Thursday,32,Male,23292,47,1519.66,13,Kolkata,West Bengal,5.09,RuPay,Android,POS,0,0,0,69,0.581,0
TXN10010801,CUST100743,2117.28,Entertainment,MER1675,5/27/2026 9:05,9,Wednesday,24,Female,117969,117,2534.77,15,Kochi,Kerala,11.99,Mastercard,iOS,POS,0,0,0,152,0.835,0
TXN10010802,CUST100876,33222.44,Fuel,MER4145,2/10/2026 5:39,5,Tuesday,20,Female,34183,24,5187.48,10,Jaipur,Rajasthan,60.89,Mastercard,Android,Online,1,2,0,6,6.403,1
TXN10010803,CUST100179,1657.15,Grocery,MER4971,3/23/2026 15:31,15,Monday,53,Female,55322,143,1126.19,9,Chennai,Tamil Nadu,0.35,Mastercard,Web,POS,0,0,0,165,1.47,0
TXN10010804,CUST101636,6736.94,Online Shopping,MER3119,1/1/2026 18:21,18,Thursday,33,Female,91953,172,4341.68,7,Pune,Maharashtra,17.31,Visa,Web,Mobile App,0,0,0,47,1.551,0
TXN10010805,CUST101112,2358.94,Restaurant,MER4535,6/25/2026 18:47,18,Thursday,45,Male,45416,106,2740.32,9,Hyderabad,Telangana,11.92,Amex,iOS,Online,0,0,0,151,0.861,0
TXN10010806,CUST100168,3253.61,Grocery,MER3834,5/6/2026 15:18,15,Wednesday,23,Male,40321,176,1755.76,16,Kochi,Kerala,6.51,Amex,Android,Online,0,0,0,111,1.852,0
TXN10010807,CUST100095,301.94,Fuel,MER2725,4/11/2026 12:15,12,Saturday,30,Female,164004,62,1007.55,14,Delhi,Delhi,11.77,Mastercard,iOS,Online,0,0,0,139,0.299,0
TXN10010808,CUST100684,648.56,Online Shopping,MER3199,6/30/2026 14:33,14,Tuesday,67,Female,43113,119,1613.49,10,Pune,Maharashtra,3.57,RuPay,Android,POS,1,0,0,129,0.402,0
TXN10010809,CUST100494,588.88,Travel,MER4011,6/17/2026 14:38,14,Wednesday,19,Female,62613,18,1168.78,13,Bengaluru,Karnataka,4.7,Visa,iOS,POS,0,0,0,56,0.503,0
TXN10010810,CUST100172,792.02,Clothing,MER3454,6/20/2026 7:28,7,Saturday,18,Female,22806,76,655.29,14,Indore,Madhya Pradesh,1.42,Mastercard,iOS,POS,0,0,0,97,1.207,0
TXN10010811,CUST101359,2266.46,Restaurant,MER2823,1/29/2026 16:39,16,Thursday,20,Female,103793,99,1498.32,20,Delhi,Delhi,9.5,Mastercard,iOS,Mobile App,0,0,0,99,1.512,0
TXN10010812,CUST100013,3441.21,Fuel,MER1892,3/8/2026 14:04,14,Sunday,23,Male,84263,7,1391.65,10,Chennai,Tamil Nadu,2.63,Mastercard,Android,Online,0,0,0,169,2.471,0
TXN10010813,CUST101992,1009.75,Online Shopping,MER4210,3/12/2026 2:49,2,Thursday,57,Male,21578,89,1440.18,10,Ahmedabad,Gujarat,4.7,Amex,Android,POS,0,1,0,105,0.701,0
TXN10010814,CUST100308,1674.28,Healthcare,MER4144,5/15/2026 7:00,7,Friday,56,Male,42069,157,675.89,12,Mumbai,Maharashtra,5.83,RuPay,iOS,POS,0,0,0,79,2.473,0
TXN10010815,CUST101886,5871.59,Utilities,MER2931,6/9/2026 13:39,13,Tuesday,25,Male,118571,28,2752.72,14,Ahmedabad,Gujarat,8.41,Visa,iOS,POS,0,1,0,123,2.132,0
TXN10010816,CUST101813,464.69,Online Shopping,MER1157,3/5/2026 10:05,10,Thursday,33,Male,84218,152,1241.91,12,Lucknow,Uttar Pradesh,21.45,Visa,iOS,POS,0,0,0,23,0.374,0
TXN10010817,CUST101072,585.28,Fuel,MER1686,2/19/2026 20:15,20,Thursday,56,Female,35388,75,843.64,16,Kolkata,West Bengal,10.69,Mastercard,Android,POS,0,0,0,42,0.693,0
TXN10010818,CUST101807,2164.45,Grocery,MER1646,6/23/2026 10:18,10,Tuesday,37,Male,96263,140,5064.59,14,Lucknow,Uttar Pradesh,1.66,Visa,iOS,POS,0,0,0,18,0.427,0
TXN10010819,CUST100004,7221.21,Restaurant,MER2279,1/30/2026 22:21,22,Friday,21,Male,101935,141,2488.83,12,Jaipur,Rajasthan,1.9,Visa,iOS,Online,0,0,0,70,2.9,0
TXN10010820,CUST101648,1116.58,Travel,MER2259,2/20/2026 9:44,9,Friday,58,Female,60087,68,1088.4,9,Mumbai,Maharashtra,0.89,Visa,iOS,Mobile App,0,1,0,96,1.025,0
TXN10010821,CUST100640,2603.01,Utilities,MER1267,5/27/2026 10:26,10,Wednesday,43,Male,39581,14,2922.64,16,Bengaluru,Karnataka,11.71,RuPay,Web,POS,0,0,0,165,0.89,0
TXN10010822,CUST100676,2085.47,Electronics,MER2187,2/19/2026 17:32,17,Thursday,41,Female,59160,149,1766.97,13,Kolkata,West Bengal,12.45,Visa,ATM,POS,1,1,0,75,1.18,0
TXN10010823,CUST100071,1022.32,Fuel,MER4704,4/1/2026 11:38,11,Wednesday,49,Male,27132,156,1363.55,12,Bengaluru,Karnataka,13.62,Mastercard,ATM,POS,0,0,0,37,0.749,0
TXN10010824,CUST100577,4329.18,Healthcare,MER3316,3/10/2026 12:51,12,Tuesday,23,Female,74312,147,2442.18,15,Bengaluru,Karnataka,3.15,Visa,Web,POS,0,0,0,53,1.772,0
TXN10010825,CUST100174,2068.78,Utilities,MER2653,2/23/2026 8:44,8,Monday,42,Female,88833,69,1907.7,13,Lucknow,Uttar Pradesh,5.96,Visa,Android,Mobile App,0,0,0,83,1.084,0
TXN10010826,CUST100535,1928.99,Travel,MER4780,5/7/2026 3:15,3,Thursday,46,Female,48808,141,1057.28,19,Indore,Madhya Pradesh,4.88,Visa,Web,POS,0,1,0,31,1.823,0
TXN10010827,CUST101529,4132.62,Grocery,MER4120,4/2/2026 11:14,11,Thursday,32,Female,28989,164,3173.96,10,Bengaluru,Karnataka,5.94,Mastercard,Android,POS,0,0,0,16,1.302,0
TXN10010828,CUST101526,618.85,Restaurant,MER3494,3/25/2026 18:01,18,Wednesday,48,Female,24374,152,676.56,15,Hyderabad,Telangana,8.7,RuPay,Android,Online,0,0,0,145,0.913,0
TXN10010829,CUST101934,578.98,Grocery,MER2670,3/6/2026 19:49,19,Friday,33,Male,27597,31,1309.53,9,Indore,Madhya Pradesh,15.34,Visa,Web,POS,0,0,0,135,0.442,0
TXN10010830,CUST100501,1083.14,Entertainment,MER4052,5/17/2026 17:11,17,Sunday,26,Male,43798,156,1617.08,10,Mumbai,Maharashtra,10.23,Visa,Android,Mobile App,0,0,0,56,0.669,0
TXN10010831,CUST100376,2059.69,Electronics,MER3489,2/25/2026 18:40,18,Wednesday,67,Female,42180,71,1012.71,18,Indore,Madhya Pradesh,5.69,Mastercard,iOS,POS,0,1,0,51,2.032,0
TXN10010832,CUST100895,820.23,Entertainment,MER2383,4/18/2026 11:38,11,Saturday,36,Female,39488,24,865.5,12,Lucknow,Uttar Pradesh,6.63,Visa,iOS,POS,0,0,0,120,0.947,0
TXN10010833,CUST101292,631.55,Travel,MER4284,4/2/2026 20:38,20,Thursday,20,Female,49760,133,537.86,7,Kochi,Kerala,12.71,Mastercard,Web,Online,0,0,0,10,1.172,0
TXN10010834,CUST101420,4422.29,Online Shopping,MER4135,3/12/2026 17:25,17,Thursday,57,Male,101214,36,4183.81,16,Chennai,Tamil Nadu,7.93,Mastercard,ATM,POS,0,1,0,160,1.057,0
TXN10010835,CUST101658,5113.47,Online Shopping,MER2302,5/31/2026 21:36,21,Sunday,40,Female,108463,8,1329.7,15,Kochi,Kerala,1.82,Visa,Android,Mobile App,0,0,0,27,3.843,0
TXN10010836,CUST100848,2369.32,Fuel,MER3710,5/15/2026 13:04,13,Friday,48,Female,185186,95,3930.55,13,Kochi,Kerala,5.52,Mastercard,Android,Mobile App,0,0,0,45,0.603,0
TXN10010837,CUST101013,1649.07,Electronics,MER3750,4/12/2026 11:52,11,Sunday,48,Female,39573,82,2102.58,17,Kolkata,West Bengal,17.01,Mastercard,Android,POS,0,0,0,163,0.784,0
TXN10010838,CUST101703,5087.32,Healthcare,MER3929,4/12/2026 18:54,18,Sunday,44,Female,55811,55,1656.28,16,Bengaluru,Karnataka,16.52,Visa,Android,Online,0,0,0,65,3.07,0
TXN10010839,CUST100775,1144.89,Fuel,MER1529,2/5/2026 12:27,12,Thursday,61,Male,58564,33,817.53,11,Jaipur,Rajasthan,4.82,Visa,Web,POS,0,1,0,142,1.399,0
TXN10010840,CUST101037,1037.1,Restaurant,MER1650,2/12/2026 16:19,16,Thursday,57,Female,37194,37,692.81,13,Bengaluru,Karnataka,17.36,Mastercard,Android,Online,0,0,0,167,1.495,0
TXN10010841,CUST100321,2000.33,Entertainment,MER4101,4/14/2026 15:10,15,Tuesday,22,Female,108714,45,3718.7,15,Chennai,Tamil Nadu,15.67,Mastercard,iOS,ATM,0,0,0,92,0.538,0
TXN10010842,CUST101864,7517.44,Travel,MER1062,2/11/2026 14:35,14,Wednesday,35,Male,38281,134,3287.5,16,Ahmedabad,Gujarat,6.14,Visa,Web,POS,0,0,0,115,2.286,0
TXN10010843,CUST100611,2939.19,Fuel,MER3351,2/6/2026 7:16,7,Friday,24,Male,98385,68,3002.96,13,Indore,Madhya Pradesh,2.88,Amex,Android,Online,0,0,0,59,0.978,0
TXN10010844,CUST101525,1723.89,Restaurant,MER4979,6/3/2026 7:21,7,Wednesday,33,Male,33745,95,1831.37,15,Indore,Madhya Pradesh,20.55,Visa,iOS,POS,0,0,0,150,0.941,0
TXN10010845,CUST100776,1417.82,Restaurant,MER3163,6/13/2026 11:56,11,Saturday,36,Female,46141,176,2045.5,9,Pune,Maharashtra,8.82,Visa,Web,Mobile App,0,0,0,48,0.693,0
TXN10010846,CUST101194,1479.53,Electronics,MER4763,3/29/2026 15:12,15,Sunday,56,Male,60972,7,1645.62,9,Kochi,Kerala,3.06,Mastercard,Android,ATM,0,1,0,98,0.899,0
TXN10010847,CUST101161,4773.63,Online Shopping,MER3248,2/13/2026 11:31,11,Friday,51,Male,85235,28,4568.76,13,Mumbai,Maharashtra,6.62,Mastercard,Web,POS,0,1,0,142,1.045,0
TXN10010848,CUST101212,3029.56,Clothing,MER2604,3/30/2026 20:00,20,Monday,24,Male,30540,15,3002.12,11,Pune,Maharashtra,12.98,RuPay,iOS,POS,0,0,0,85,1.009,0
TXN10010849,CUST101439,1738.6,Online Shopping,MER3672,5/5/2026 16:55,16,Tuesday,41,Male,112577,147,4800.59,15,Kochi,Kerala,2.6,RuPay,Android,POS,0,0,0,115,0.362,0
TXN10010850,CUST101630,3071.78,Restaurant,MER4948,3/9/2026 9:31,9,Monday,29,Male,26740,153,2396.79,18,Hyderabad,Telangana,9.15,RuPay,iOS,POS,1,1,0,102,1.281,0
TXN10010851,CUST101974,1001.2,Healthcare,MER1139,6/13/2026 21:20,21,Saturday,26,Other,16817,110,1253.53,13,Bengaluru,Karnataka,6.85,Mastercard,Android,Mobile App,0,0,0,82,0.798,0
TXN10010852,CUST100491,307.4,Online Shopping,MER4365,5/13/2026 20:03,20,Wednesday,58,Other,43043,22,594.77,17,Mumbai,Maharashtra,9.15,Mastercard,Android,Online,0,0,0,95,0.516,0
TXN10010853,CUST100237,974.08,Entertainment,MER1045,4/13/2026 16:39,16,Monday,18,Male,64821,77,751.49,8,Kochi,Kerala,11.43,RuPay,iOS,POS,0,0,0,64,1.294,0
TXN10010854,CUST100363,2211.36,Entertainment,MER1824,6/18/2026 5:59,5,Thursday,54,Female,54825,149,2542.54,15,Mumbai,Maharashtra,9.19,RuPay,Web,POS,0,0,0,34,0.869,0
TXN10010855,CUST101367,1693.41,Fuel,MER4418,2/2/2026 22:35,22,Monday,29,Female,65173,123,1465.35,10,Kolkata,West Bengal,14.75,Visa,Web,ATM,0,1,0,105,1.155,0
TXN10010856,CUST100960,5249.25,Grocery,MER3684,6/20/2026 11:00,11,Saturday,32,Female,28264,86,3326.26,13,Bengaluru,Karnataka,5.99,Visa,iOS,Online,0,0,0,87,1.578,0
TXN10010857,CUST101323,1333.17,Jewelry,MER4038,6/3/2026 15:14,15,Wednesday,26,Male,23455,6,2149.23,15,Hyderabad,Telangana,11.51,Visa,Android,POS,0,0,0,154,0.62,0
TXN10010858,CUST101337,966.95,Online Shopping,MER3530,1/9/2026 19:50,19,Friday,67,Female,41294,133,2760.19,12,Chennai,Tamil Nadu,6.92,Visa,Android,Mobile App,0,0,0,154,0.35,0
TXN10010859,CUST101653,3889.67,Utilities,MER4595,4/3/2026 22:03,22,Friday,59,Female,105618,37,3962.64,11,Kochi,Kerala,14.65,Mastercard,Android,POS,0,1,0,165,0.981,0
TXN10010860,CUST101622,5167.16,Grocery,MER2820,3/28/2026 8:16,8,Saturday,53,Female,40271,136,2991.25,13,Kochi,Kerala,20.5,Mastercard,ATM,POS,0,0,0,59,1.727,0
TXN10010861,CUST100009,3191.86,Fuel,MER3679,3/12/2026 17:27,17,Thursday,44,Male,49353,52,3069.84,11,Jaipur,Rajasthan,0.86,Visa,iOS,Mobile App,0,0,0,34,1.039,0
TXN10010862,CUST101019,5156.18,Clothing,MER3550,1/3/2026 18:37,18,Saturday,61,Male,48919,49,6558.17,10,Delhi,Delhi,22.56,Mastercard,iOS,POS,0,0,0,158,0.786,0
TXN10010863,CUST100679,27945.55,Restaurant,MER4886,6/11/2026 1:14,1,Thursday,37,Male,95038,156,3439.53,9,Indore,Madhya Pradesh,125.26,RuPay,Web,Mobile App,0,2,0,13,8.122,1
TXN10010864,CUST100502,2813.47,Clothing,MER4136,5/6/2026 17:03,17,Wednesday,35,Female,31988,16,2177.16,10,Hyderabad,Telangana,21.11,Mastercard,iOS,ATM,0,0,0,156,1.292,0
TXN10010865,CUST100553,6315.24,Entertainment,MER4107,6/20/2026 17:57,17,Saturday,48,Male,21139,94,3374.37,16,Indore,Madhya Pradesh,13.61,Visa,iOS,Online,0,0,0,49,1.871,0
TXN10010866,CUST100163,4324.47,Entertainment,MER3057,6/26/2026 16:11,16,Friday,25,Male,68010,138,3661.48,14,Delhi,Delhi,13.64,Visa,Android,Mobile App,0,0,0,54,1.181,0
TXN10010867,CUST101278,5896.78,Utilities,MER2375,3/10/2026 19:57,19,Tuesday,48,Female,109291,171,3981.95,15,Jaipur,Rajasthan,7.91,Mastercard,iOS,Online,0,0,0,147,1.481,0
TXN10010868,CUST100470,1759.74,Online Shopping,MER3371,1/28/2026 19:49,19,Wednesday,28,Female,70918,47,2050.77,11,Delhi,Delhi,3.15,Amex,iOS,POS,0,0,0,75,0.858,0
TXN10010869,CUST100616,1901.79,Online Shopping,MER3822,1/23/2026 14:09,14,Friday,33,Female,115992,12,2264.59,13,Kochi,Kerala,7.96,Mastercard,Web,Online,0,0,0,143,0.839,0
TXN10010870,CUST101170,5527.97,Grocery,MER3856,6/29/2026 10:20,10,Monday,64,Female,79497,118,5100.43,10,Kochi,Kerala,1.7,Mastercard,Web,POS,0,0,0,177,1.084,0
TXN10010871,CUST100642,1316.46,Clothing,MER4787,4/22/2026 13:08,13,Wednesday,20,Male,30660,4,1151.36,18,Ahmedabad,Gujarat,9.5,Visa,Web,Online,0,0,0,156,1.142,0
TXN10010872,CUST101855,8592.42,Grocery,MER1692,1/23/2026 22:43,22,Friday,38,Female,22483,54,7151.57,9,Kochi,Kerala,2.57,Mastercard,Web,POS,0,0,0,72,1.201,0
TXN10010873,CUST101350,2666.62,Utilities,MER4117,4/2/2026 10:22,10,Thursday,19,Male,28172,150,2198.11,14,Kochi,Kerala,6.33,Visa,Android,POS,0,0,0,58,1.213,0
TXN10010874,CUST101104,1839.21,Travel,MER2241,1/14/2026 10:22,10,Wednesday,34,Female,75587,120,2570.66,15,Pune,Maharashtra,6.33,Mastercard,Android,Mobile App,0,0,0,100,0.715,0
TXN10010875,CUST100873,1714.45,Education,MER4402,6/21/2026 9:25,9,Sunday,34,Male,90009,24,2087.31,18,Kochi,Kerala,13.99,Mastercard,ATM,Online,0,0,0,176,0.821,0
TXN10010876,CUST100905,1218.51,Grocery,MER1377,5/26/2026 20:38,20,Tuesday,44,Male,100526,65,3004.2,10,Indore,Madhya Pradesh,6.77,Visa,ATM,Online,0,0,0,92,0.405,0
TXN10010877,CUST100643,1765.98,Electronics,MER2912,6/12/2026 12:02,12,Friday,55,Male,12000,94,1730.09,9,Bengaluru,Karnataka,8.08,RuPay,Android,POS,0,0,0,167,1.02,0
TXN10010878,CUST100848,901.82,Grocery,MER3410,3/28/2026 1:21,1,Saturday,57,Female,83161,43,1675.1,13,Ahmedabad,Gujarat,1.77,RuPay,iOS,POS,0,0,0,14,0.538,0
TXN10010879,CUST100523,6326.97,Fuel,MER3749,2/4/2026 18:57,18,Wednesday,23,Female,40122,173,1902.73,16,Delhi,Delhi,12.07,Visa,iOS,POS,0,0,0,20,3.323,0
TXN10010880,CUST100007,2704.5,Healthcare,MER3331,5/2/2026 16:33,16,Saturday,33,Female,35812,157,2880.14,11,Delhi,Delhi,9.49,Mastercard,Android,POS,0,0,0,168,0.939,0
TXN10010881,CUST100776,2568.9,Education,MER1609,1/23/2026 1:23,1,Friday,34,Male,42825,62,3048.86,12,Mumbai,Maharashtra,9.75,RuPay,Web,POS,0,0,1,8,0.842,0
TXN10010882,CUST101034,235.26,Restaurant,MER4830,1/10/2026 7:57,7,Saturday,33,Female,21814,117,655.82,12,Bengaluru,Karnataka,17.79,RuPay,iOS,Mobile App,0,0,0,64,0.358,0
TXN10010883,CUST101923,565.65,Utilities,MER1763,6/5/2026 3:27,3,Friday,56,Male,93795,95,1993.29,20,Kolkata,West Bengal,1.71,Mastercard,Android,Online,0,1,0,85,0.284,0
TXN10010884,CUST101558,3098.34,Education,MER4088,1/28/2026 23:48,23,Wednesday,20,Female,60491,103,936.94,14,Jaipur,Rajasthan,112.46,Visa,Android,Online,0,2,1,5,3.303,1
TXN10010885,CUST100028,441.77,Utilities,MER1179,6/10/2026 14:13,14,Wednesday,65,Female,37933,81,613.87,13,Mumbai,Maharashtra,15.89,Mastercard,iOS,Mobile App,0,0,0,106,0.718,0
TXN10010886,CUST101822,3998.17,Entertainment,MER3654,3/24/2026 15:22,15,Tuesday,59,Male,47776,119,2903.7,14,Kolkata,West Bengal,6.56,Mastercard,Web,Mobile App,0,0,0,48,1.376,0
TXN10010887,CUST101506,991.68,Online Shopping,MER3089,2/20/2026 18:01,18,Friday,64,Male,40256,116,2232.51,12,Delhi,Delhi,6.86,Mastercard,ATM,POS,0,0,0,24,0.444,0
TXN10010888,CUST100442,1249.75,Healthcare,MER1395,4/4/2026 12:12,12,Saturday,21,Female,26544,58,1908.96,19,Lucknow,Uttar Pradesh,2.25,RuPay,Android,ATM,0,0,0,33,0.654,0
TXN10010889,CUST100953,1075.52,Grocery,MER1648,1/29/2026 13:26,13,Thursday,52,Male,68556,75,1350.67,7,Delhi,Delhi,4.53,Visa,Android,POS,0,1,0,8,0.796,0
TXN10010890,CUST100671,2140.41,Online Shopping,MER4582,2/4/2026 19:54,19,Wednesday,43,Female,77631,87,1602.85,16,Jaipur,Rajasthan,4.77,Mastercard,Android,Online,0,0,0,143,1.335,0
TXN10010891,CUST101539,2209.86,Restaurant,MER3363,3/23/2026 14:43,14,Monday,34,Female,59093,139,1791.87,14,Indore,Madhya Pradesh,4.44,Visa,Android,Online,0,0,0,93,1.233,0
TXN10010892,CUST100989,1285.01,Education,MER1215,6/1/2026 15:11,15,Monday,24,Female,73988,6,2382.82,14,Indore,Madhya Pradesh,3.66,Visa,iOS,POS,0,0,0,45,0.539,0
TXN10010893,CUST101026,537.47,Utilities,MER3838,6/12/2026 11:12,11,Friday,24,Female,91143,137,1273.92,12,Delhi,Delhi,4.76,Mastercard,Android,POS,0,0,0,73,0.422,0
TXN10010894,CUST101777,2159.02,Travel,MER1245,2/16/2026 10:59,10,Monday,37,Male,74829,146,4279.74,11,Ahmedabad,Gujarat,3.49,RuPay,Web,POS,0,0,0,113,0.504,0
TXN10010895,CUST101860,7911.66,Clothing,MER3099,2/25/2026 11:32,11,Wednesday,33,Male,45918,149,1709.38,17,Jaipur,Rajasthan,1.22,Visa,Android,POS,0,0,0,35,4.626,0
TXN10010896,CUST101037,4640.09,Electronics,MER1839,6/8/2026 15:19,15,Monday,35,Female,43778,70,4783.3,19,Lucknow,Uttar Pradesh,21.21,Mastercard,Android,Online,0,0,0,130,0.97,0
TXN10010897,CUST100997,1741.32,Restaurant,MER1295,2/2/2026 18:14,18,Monday,18,Male,68399,50,1582.62,15,Indore,Madhya Pradesh,5.11,Visa,Web,POS,0,0,0,37,1.1,0
TXN10010898,CUST101593,748.67,Travel,MER2162,2/13/2026 11:13,11,Friday,23,Male,34560,38,754.84,13,Indore,Madhya Pradesh,5.1,Visa,Android,Mobile App,0,0,0,151,0.991,0
TXN10010899,CUST100544,629.39,Electronics,MER2487,1/20/2026 7:16,7,Tuesday,33,Female,62880,108,1431.84,11,Lucknow,Uttar Pradesh,2.94,Visa,Web,Online,0,0,0,17,0.439,0
TXN10010900,CUST100814,3889.01,Fuel,MER1374,1/5/2026 9:05,9,Monday,38,Female,49639,96,2168.86,12,Jaipur,Rajasthan,7.96,Visa,iOS,POS,0,0,0,176,1.792,0
TXN10010901,CUST100268,1519.15,Online Shopping,MER2010,4/8/2026 5:13,5,Wednesday,32,Male,77345,138,3973.49,12,Lucknow,Uttar Pradesh,20.74,RuPay,ATM,POS,0,0,0,155,0.382,0
TXN10010902,CUST101853,3757.12,Online Shopping,MER4719,5/22/2026 12:49,12,Friday,44,Female,43513,178,4395.88,10,Indore,Madhya Pradesh,9.35,Mastercard,Android,POS,0,1,0,63,0.854,0
TXN10010903,CUST101612,4256.23,Online Shopping,MER1593,1/20/2026 12:33,12,Tuesday,37,Male,42356,131,1786.9,6,Ahmedabad,Gujarat,15.52,Visa,Web,POS,0,0,0,139,2.381,0
TXN10010904,CUST101486,3038.71,Fuel,MER2642,5/28/2026 13:36,13,Thursday,19,Female,45645,161,3953.99,12,Bengaluru,Karnataka,2.25,Amex,Android,POS,0,0,0,91,0.768,0
TXN10010905,CUST100459,8602.17,Grocery,MER1472,6/7/2026 14:49,14,Sunday,39,Male,52808,9,3812.17,19,Lucknow,Uttar Pradesh,10.62,Visa,iOS,Online,0,1,0,54,2.256,0
TXN10010906,CUST101868,1173.39,Restaurant,MER2619,1/23/2026 13:15,13,Friday,52,Female,106738,66,1144.52,13,Kochi,Kerala,7.44,Visa,iOS,POS,1,0,1,102,1.024,0
